19.8284	15.1739	-1.58436	4.55002	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.0576829	0.0924825	0.636306	0.353629	2.13321	3.36701
19.7029	15.3756	-1.86006	4.32181	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.0574374	0.092083	0.633781	0.3525	2.13321	7.92146
19.6805	15.5523	-1.83345	4.19226	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.0574388	0.0917896	0.631074	0.351822	3.16769	7.92146
19.5932	15.7492	-1.92934	4.1244	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.0574917	0.0916338	0.628394	0.351258	3.16769	1.22975
19.4841	15.9704	-2.07631	4.0982	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0574585	0.0914647	0.625757	0.350521	0.105988	1.22975
19.3854	16.1751	-2.1515	4.07878	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.0574778	0.0913742	0.623144	0.349583	0.105988	1.77769
19.276	16.3529	-2.24906	3.96991	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.0575094	0.0915942	0.620569	0.348921	0.441994	1.77769
19.1628	16.5445	-2.3567	3.89003	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.0575717	0.0920113	0.618028	0.348365	0.441994	0.226948
19.0234	16.7672	-2.51815	3.87923	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0574984	0.0922408	0.615512	0.347492	0.358822	0.226948
18.8678	16.9591	-2.73972	3.72534	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.0572945	0.0925848	0.613126	0.347131	0.358822	6.77837
18.6783	17.2151	-2.99545	3.76858	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.0571551	0.0924351	0.611146	0.346126	2.1129	6.77837
18.5773	17.4172	-2.93178	3.7971	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.0569281	0.0922498	0.60878	0.344819	2.1129	5.91324
18.3532	17.6217	-3.1906	3.74205	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.0571209	0.0920032	0.606791	0.343492	3.79301	5.91324
18.2153	17.8147	-3.2021	3.72278	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.0571962	0.0917372	0.604581	0.342149	3.79301	2.36511
18.0873	17.9961	-3.2301	3.63365	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.0570799	0.0914835	0.602282	0.34082	0.954649	2.36511
17.9127	18.1497	-3.35667	3.46683	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.0570599	0.0913672	0.600045	0.33957	0.954649	2.00349
17.7923	18.2806	-3.33221	3.29942	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.0568489	0.091608	0.597751	0.338534	1.05793	2.00349
17.6632	18.4573	-3.33426	3.2513	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	0.0566926	0.091783	0.595544	0.337382	1.05793	6.63377
17.4584	18.6489	-3.502	3.22453	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.0564791	0.091744	0.593304	0.336129	0.572115	6.63377
17.2808	18.7876	-3.58686	3.08122	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.056268	0.0918812	0.59109	0.334957	0.572115	1.73571
17.1243	18.9193	-3.60855	2.94849	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.0561039	0.0922505	0.588948	0.333875	0.254389	1.73571
16.9569	19.0898	-3.656	2.91273	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.0560339	0.0924222	0.586879	0.332679	0.254389	3.08785
16.7369	19.2083	-3.78493	2.77313	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.0558473	0.092863	0.584771	0.331555	2.70305	3.08785
16.5441	19.3643	-3.87811	2.70328	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.0556681	0.0931369	0.582672	0.330386	2.70305	3.26019
16.3071	19.5354	-4.0488	2.67185	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.0554911	0.0931092	0.580579	0.329199	0.809843	3.26019
16.0861	19.6175	-4.14813	2.44925	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.0553838	0.0934966	0.578525	0.328118	0.809843	10.0942
15.8778	19.7634	-4.22735	2.38206	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.0552891	0.0936713	0.576501	0.326981	0.730759	10.0942
15.6929	19.8848	-4.1843	2.32205	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.055109	0.0938212	0.574476	0.325828	0.730759	3.29008
15.4524	20.0447	-4.3236	2.30177	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.0550347	0.0936568	0.572474	0.324781	1.18607	3.29008
15.2335	20.1922	-4.38475	2.27348	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0549795	0.0933568	0.570492	0.323999	1.18607	5.59574
15.053	20.3169	-4.36447	2.19305	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0547939	0.0930348	0.56853	0.323375	1.97738	5.59574
14.8213	20.4008	-4.44247	2.03326	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0546278	0.0927244	0.56658	0.322582	1.97738	2.11494
14.6077	20.5179	-4.4799	1.9582	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.054446	0.0924134	0.564653	0.321974	0.619404	2.11494
14.3657	20.609	-4.58412	1.81819	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0542977	0.0921133	0.562749	0.321281	0.619404	1.20231
14.121	20.6815	-4.64991	1.67402	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.054215	0.0918097	0.560875	0.320504	0.67021	1.20231
13.8798	20.7558	-4.72666	1.5226	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0541917	0.0915114	0.559051	0.319634	0.67021	0.343596
13.6016	20.8215	-4.84387	1.38202	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0545748	0.0912155	0.557369	0.318722	1.47082	0.343596
13.3481	20.8559	-4.93879	1.14335	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0551909	0.0909194	0.555849	0.317671	1.47082	2.41535
13.1091	20.8922	-4.94275	0.970373	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.055831	0.0906519	0.554274	0.316657	0.223492	2.41535
12.8753	20.9516	-4.9427	0.859341	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.056405	0.090368	0.552653	0.315642	0.223492	1.80397
12.6937	20.9853	-4.82948	0.71266	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.0564085	0.0900992	0.550875	0.314663	2.17563	1.80397
12.435	21.029	-4.89686	0.587303	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0565523	0.089821	0.549147	0.313697	2.17563	2.51995
12.1903	21.065	-4.91587	0.465448	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.056725	0.0895389	0.547436	0.31274	0.121535	2.51995
11.951	21.085	-4.92925	0.313462	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.056872	0.0892626	0.54574	0.311841	0.121535	0.982049
11.7159	21.0523	-4.88979	0.0925002	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0569567	0.0891294	0.544026	0.311241	1.96746	0.982049
11.4683	21.0389	-4.89256	-0.0808646	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0570747	0.0891308	0.542326	0.310876	1.96746	1.0927
11.2626	21.0283	-4.80797	-0.229207	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0569666	0.08924	0.540666	0.310657	0.688003	1.0927
11.0061	20.9905	-4.82479	-0.419062	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0569172	0.0896634	0.539012	0.310863	0.688003	4.17013
10.8058	20.9491	-4.71866	-0.591363	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0567435	0.0904543	0.537506	0.311447	0.507454	4.17013
10.5631	20.9443	-4.65367	-0.630555	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.0565709	0.0911365	0.536152	0.311465	0.507454	5.46719
10.2665	20.9779	-4.79617	-0.647368	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0565699	0.0913106	0.534558	0.310961	3.56333	5.46719
10.0305	20.958	-4.76996	-0.743764	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0565275	0.0914466	0.532998	0.310379	3.56333	1.0164
9.85019	20.9152	-4.62915	-0.876516	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0563679	0.0916756	0.531688	0.309863	1.4999	1.0164
9.62936	20.9	-4.52207	-0.883045	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0562652	0.0917459	0.53068	0.309032	1.4999	2.13276
9.4438	20.8481	-4.41431	-1.00634	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0565357	0.0918827	0.53006	0.308225	0.601944	2.13276
9.23294	20.8022	-4.38151	-1.11713	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0571302	0.0920042	0.529516	0.307419	0.601944	1.39483
